Item ID (hex), Buy Price, Sell Price, Item Name, item_type, file_name, file_desc
20F3, 2320, 580, chesterfield coat, Top_Long, TopsTexTopCoatLChester1, チェスターコート・ブラウン
20F4, 2320, 580, chesterfield coat, Top_Long, TopsTexTopCoatLChester2, チェスターコート・ブラック
20F5, 2320, 580, chesterfield coat, Top_Long, TopsTexTopCoatLChester3, チェスターコート・グレー
20F6, 2380, 595, checkered chesterfield coat, Top_Long, TopsTexTopCoatLChestercheck1, チェックのチェスターコート・グリーン
20F7, 2380, 595, checkered chesterfield coat, Top_Long, TopsTexTopCoatLChestercheck2, チェックのチェスターコート・ブルー
20F8, 2380, 595, checkered chesterfield coat, Top_Long, TopsTexTopCoatLChestercheck3, チェックのチェスターコート・グレー
20F9, 2080, 520, bolero coat, Onepiece_Middle, TopsTexOnepieceAlineLBolerocoat1, ボレロコート・イエロー
20FA, 2080, 520, bolero coat, Onepiece_Middle, TopsTexOnepieceAlineLBolerocoat2, ボレロコート・ブルー
20FB, 2080, 520, bolero coat, Onepiece_Middle, TopsTexOnepieceAlineLBolerocoat3, ボレロコート・グリーン
20FC, 2320, 580, parka undercoat, Top_Long, TopsTexTopCoatLInparker1, パーカーオンコート・ブルー
20FD, 2320, 580, parka undercoat, Top_Long, TopsTexTopCoatLInparker2, パーカーオンコート・ブラック
20FE, 2320, 580, parka undercoat, Top_Long, TopsTexTopCoatLInparker3, パーカーオンコート・グリーン
20FF, 2320, 580, parka undercoat, Top_Long, TopsTexTopCoatLInparker4, パーカーオンコート・グレー
2100, 2320, 580, parka undercoat, Top_Long, TopsTexTopCoatLInparker5, パーカーオンコート・イエロー
2101, 2320, 580, animal-print coat, Top_Long, TopsTexTopCoatLAnimal1, フェイクアニマルコート・グリーン
2102, 2320, 580, animal-print coat, Top_Long, TopsTexTopCoatLAnimal2, フェイクアニマルコート・パープル
2103, 2320, 580, animal-print coat, Top_Long, TopsTexTopCoatLAnimal3, フェイクアニマルコート・ピンク
2104, 2380, 595, retro coat, Top_Long, TopsTexTopCoatLRetro1, レトロなコート・マスタード
2105, 2380, 595, retro coat, Top_Long, TopsTexTopCoatLRetro2, レトロなコート・レッド
2106, 2380, 595, retro coat, Top_Long, TopsTexTopCoatLRetro3, レトロなコート・ブルー
2107, 2000, 500, top coat, Top_Long, TopsTexTopCoatLSoutiencollar1, ステンカラーコート・ベージュ
2108, 2000, 500, top coat, Top_Long, TopsTexTopCoatLSoutiencollar2, ステンカラーコート・ブラウン
2109, 2000, 500, top coat, Top_Long, TopsTexTopCoatLSoutiencollar3, ステンカラーコート・ピンク
210A, 2380, 595, coatigan, Top_Long, TopsTexTopCoatLCoadigan1, コーディガン・ピンク
210B, 2380, 595, coatigan, Top_Long, TopsTexTopCoatLCoadigan2, コーディガン・ライトブルー
210C, 2380, 595, coatigan, Top_Long, TopsTexTopCoatLCoadigan3, コーディガン・グレー
210D, 2380, 595, coatigan, Top_Long, TopsTexTopCoatLCoadigan4, コーディガン・グリーン
210E, 2380, 595, patchwork coat, Top_Long, TopsTexTopCoatLPatchwork1, パッチワークコート・グリーン
210F, 2380, 595, patchwork coat, Top_Long, TopsTexTopCoatLPatchwork2, パッチワークコート・グレー
2110, 1300, 325, Newton's cradle, Ftr_1x1_Floor, FtrCradleNewton, ニュートンのゆりかご
2111, 1000, 250, velvet stool, Ftr_1x1_Chair, FtrPianoStool, ピアノのまるいす
2112, 2000, 500, red argyle rug, Kind_Rug, RugRectArgyleL01, あかいアーガイルのラグ
2113, 2000, 500, blue argyle rug, Kind_Rug, RugRectArgyleL02, あおいアーガイルのラグ
2114, 2000, 500, brown argyle rug, Kind_Rug, RugRectArgyleL03, ちゃいろいアーガイルのラグ
2117, 2500, 625, fish fishing rod, Kind_FishingRod, ToolFishingrodColorful, おサカナつりざお
2118, 2500, 625, colorful fishing rod, Kind_FishingRod, ToolFishingrodDuck, カラフルなつりざお
2119, 2500, 625, outdoorsy fishing rod, Kind_FishingRod, ToolFishingrodOutdoor, アウトドアなつりざお
211A, 2320, 580, poncho coat, Top_Long, TopsTexTopCoatLPompom1, ポンチョコート・イエロー
211B, 2320, 580, poncho coat, Top_Long, TopsTexTopCoatLPompom2, ポンチョコート・ピンク
211C, 2320, 580, poncho coat, Top_Long, TopsTexTopCoatLPompom3, ポンチョコート・ネイビー
211D, 2100, 525, western shirt, Top_Middle, TopsTexTopYshirtsLWestern1, ウェスタンなふく・ピンク
211E, 2100, 525, western shirt, Top_Middle, TopsTexTopYshirtsLWestern2, ウェスタンなふく・イエロー
211F, 2100, 525, western shirt, Top_Middle, TopsTexTopYshirtsLWestern3, ウェスタンなふく・ブラック
2120, 1440, 360, argyle vest, Top_Middle, TopsTexTopYshirtsLArgyle1, アーガイルベスト・ピンク
2121, 1440, 360, argyle vest, Top_Middle, TopsTexTopYshirtsLArgyle2, アーガイルベスト・ブラウン
2122, 1440, 360, argyle vest, Top_Middle, TopsTexTopYshirtsLArgyle3, アーガイルベスト・レッド
2123, 1440, 360, argyle vest, Top_Middle, TopsTexTopYshirtsLArgyle4, アーガイルベスト・グレー
2124, 1440, 360, argyle vest, Top_Middle, TopsTexTopYshirtsLArgyle5, アーガイルベスト・グリーン
2125, 1040, 260, work shirt, Top_Middle, TopsTexTopYshirtsLNecktie1, ネクタイつきワイシャツ・ブルーストライプタ
2126, 1040, 260, work shirt, Top_Middle, TopsTexTopYshirtsLNecktie2, ネクタイつきワイシャツ・パープルストライプ
2127, 1040, 260, work shirt, Top_Middle, TopsTexTopYshirtsLNecktie3, ネクタイつきワイシャツ・グリーンストライプ
2128, 1040, 260, work shirt, Top_Middle, TopsTexTopYshirtsLNecktie4, ネクタイつきワイシャツ・モノクロストライプ
2129, 960, 240, color-block dress shirt, Top_Middle, TopsTexTopYshirtsLTwotone1, ツートンのエリつきシャツ・レッド
212A, 960, 240, color-block dress shirt, Top_Middle, TopsTexTopYshirtsLTwotone2, ツートンのエリつきシャツ・グリーン
212B, 960, 240, color-block dress shirt, Top_Middle, TopsTexTopYshirtsLTwotone3, ツートンのエリつきシャツ・パープル
212C, 960, 240, color-block dress shirt, Top_Middle, TopsTexTopYshirtsLTwotone4, ツートンのエリつきシャツ・イエロー
212D, 960, 240, color-block dress shirt, Top_Middle, TopsTexTopYshirtsLTwotone5, ツートンのエリつきシャツ・グレー
212E, 960, 240, sweater on shirt, Top_Middle, TopsTexTopYshirtsLTiedsweater1, トレンディーなふく・ブルー
212F, 960, 240, sweater on shirt, Top_Middle, TopsTexTopYshirtsLTiedsweater2, トレンディーなふく・イエロー
2130, 960, 240, sweater on shirt, Top_Middle, TopsTexTopYshirtsLTiedsweater3, トレンディーなふく・グリーン
2131, 960, 240, sweater on shirt, Top_Middle, TopsTexTopYshirtsLTiedsweater4, トレンディーなふく・グレー
2132, 1440, 360, young-royal shirt, Top_Middle, TopsTexTopYshirtsLPrince1, おうじさまシャツ・ブラック
2133, 1440, 360, young-royal shirt, Top_Middle, TopsTexTopYshirtsLPrince2, おうじさまシャツ・ピンク
2134, 1440, 360, young-royal shirt, Top_Middle, TopsTexTopYshirtsLPrince3, おうじさまシャツ・ブルー
2135, 1440, 360, young-royal shirt, Top_Middle, TopsTexTopYshirtsLPrince4, おうじさまシャツ・クリーム
2136, 1400, 350, tweed vest, Top_Middle, TopsTexTopYshirtsLTweedvest1, ツイードベスト・レッド
2137, 1400, 350, tweed vest, Top_Middle, TopsTexTopYshirtsLTweedvest2, ツイードベスト・ネイビー
2138, 2000, 500, long denim cardigan, Onepiece_Middle, TopsTexOnepieceBoxLMuffler1, ロングデニムカーディガン・ピンク
2139, 2000, 500, long denim cardigan, Onepiece_Middle, TopsTexOnepieceBoxLMuffler2, ロングデニムカーディガン・イエロー
213A, 800, 200, front-tie button-down shirt, Top_Short, TopsTexTopYshirtsHKnot1, まえむすびＹシャツ・ピンク
213B, 800, 200, front-tie button-down shirt, Top_Short, TopsTexTopYshirtsHKnot2, まえむすびＹシャツ・イエロー
213C, 800, 200, front-tie button-down shirt, Top_Short, TopsTexTopYshirtsHKnot3, まえむすびＹシャツ・グレー
213D, 1200, 300, simple checkered dress, Onepiece_Middle, TopsTexOnepieceAlineNPlaid0, シンプルチェックのワンピ・ピンク
213E, 960, 240, collarless shirt, Top_Middle, TopsTexTopYshirtsLNocollar1, ノーカラーシャツ・ホワイト
213F, 1000, 250, heavy-duty shirt, Top_Middle, TopsTexTopYshirtsLWork1, ワークシャツ・グリーン
2140, 1000, 250, heavy-duty shirt, Top_Middle, TopsTexTopYshirtsLWork2, ワークシャツ・ブルー
2141, 1000, 250, heavy-duty shirt, Top_Middle, TopsTexTopYshirtsLWork3, ワークシャツ・レッド
2142, 1300, 325, fuzzy vest, Top_Middle, TopsTexTopYshirtsLBoavest1, ボアベスト・ベージュ
2143, 1300, 325, fuzzy vest, Top_Middle, TopsTexTopYshirtsLBoavest2, ボアベスト・ブラウン
2144, 1300, 325, fuzzy vest, Top_Middle, TopsTexTopYshirtsLBoavest3, ボアベスト・グリーン
2145, 1300, 325, fuzzy vest, Top_Middle, TopsTexTopYshirtsLBoavest4, ボアベスト・レッド
2146, 1120, 280, nylon jacket, Top_Middle, TopsTexTopYshirtsLCoach1, コーチジャケット・グリーン
2147, 1120, 280, nylon jacket, Top_Middle, TopsTexTopYshirtsLCoach2, コーチジャケット・ブルー
2148, 1120, 280, nylon jacket, Top_Middle, TopsTexTopYshirtsLCoach3, コーチジャケット・レッド
2149, 960, 240, open-collar shirt, Top_Middle, TopsTexTopYshirtsLOpencollar1, かいきんシャツ・ブルー
214A, 960, 240, open-collar shirt, Top_Middle, TopsTexTopYshirtsLOpencollar2, かいきんシャツ・グリーン
214B, 960, 240, open-collar shirt, Top_Middle, TopsTexTopYshirtsLOpencollar3, かいきんシャツ・ベージュ
214C, 800, 200, worker's jacket, Top_Middle, TopsTexTopYshirtsLFactory1, さぎょうふく・ベージュ
214D, 800, 200, worker's jacket, Top_Middle, TopsTexTopYshirtsLFactory2, さぎょうふく・ネイビー
214E, 800, 200, puffy-sleeve blouse, Top_Short, TopsTexTopPuffHFrill1, フリルパフブラウス・イエロー
214F, 800, 200, puffy-sleeve blouse, Top_Short, TopsTexTopPuffHFrill2, フリルパフブラウス・ピンク
2150, 800, 200, puffy-sleeve blouse, Top_Short, TopsTexTopPuffHFrill3, フリルパフブラウス・ライム
2151, 1440, 360, shirt with camera, Top_Middle, TopsTexTopYshirtsLCamera1, カメラつきワイシャツ・ブラック
2152, 800, 200, guide shirt, Top_Middle, TopsTexTopYshirtsLGuide1, あんないがかりのふく・レッド
2153, 800, 200, guide shirt, Top_Middle, TopsTexTopYshirtsLGuide2, あんないがかりのふく・イエロー
2154, 560, 140, A tee, Top_Short, TopsTexTopTshirtsHAce0, エースのＴシャツ・ブルー
2155, 42700, 10675, golden watering can, Kind_Watering, ToolWateringGold, きんのジョウロ
2156, 2500, 625, colorful watering can, Kind_Watering, ToolWateringColorful, カラフルなジョウロ
2157, 2500, 625, elephant watering can, Kind_Watering, ToolWateringElephant, ゾウさんジョウロ
2158, 2500, 625, outdoorsy watering can, Kind_Watering, ToolWateringOutdoor, アウトドアなジョウロ
2159, 720, 180, polo shirt, Top_Short, TopsTexTopYshirtsHPolo1, ポロシャツ・ピンク
215A, 720, 180, polo shirt, Top_Short, TopsTexTopYshirtsHPolo2, ポロシャツ・レッド
215B, 720, 180, polo shirt, Top_Short, TopsTexTopYshirtsHPolo3, ポロシャツ・オレンジ
215C, 720, 180, polo shirt, Top_Short, TopsTexTopYshirtsHPolo4, ポロシャツ・グリーン
215D, 720, 180, polo shirt, Top_Short, TopsTexTopYshirtsHPolo5, ポロシャツ・アイボリー
215E, 720, 180, polo shirt, Top_Short, TopsTexTopYshirtsHPolo6, ポロシャツ・ホワイト
215F, 720, 180, polo shirt, Top_Short, TopsTexTopYshirtsHPolo7, ポロシャツ・ブラック
2160, 960, 240, henley shirt, Top_Middle, TopsTexTopTshirtsLHenley1, ヘンリーネックＴシャツ・マスタード
2161, 960, 240, henley shirt, Top_Middle, TopsTexTopTshirtsLHenley2, ヘンリーネックＴシャツ・ライトブルー
2162, 960, 240, henley shirt, Top_Middle, TopsTexTopTshirtsLHenley3, ヘンリーネックＴシャツ・パープル
2163, 840, 210, V-neck sweater, Top_Middle, TopsTexTopTshirtsLVnecksweater1, Ｖネックセーター・レッド
2164, 840, 210, V-neck sweater, Top_Middle, TopsTexTopTshirtsLVnecksweater2, Ｖネックセーター・ブラック
2165, 800, 200, layered shirt, Top_Middle, TopsTexTopTshirtsLLayeredtshirts1, かさねぎＴシャツ・ホワイト
2166, 800, 200, layered shirt, Top_Middle, TopsTexTopTshirtsLLayeredtshirts2, かさねぎＴシャツ・グリーン
2167, 800, 200, layered shirt, Top_Middle, TopsTexTopTshirtsLLayeredtshirts3, かさねぎＴシャツ・オレンジ
2168, 800, 200, tight-knit sweater, Top_Middle, TopsTexTopYshirtsLSlimknit1, スリムニット・ベージュ
2169, 800, 200, tight-knit sweater, Top_Middle, TopsTexTopYshirtsLSlimknit2, スリムニット・グレー
216A, 40, 10, baggy shirt, Top_Middle, TopsTexTopTshirtsLLoose1, ヨレヨレなシャツ・ブラック
216B, 40, 10, baggy shirt, Top_Middle, TopsTexTopTshirtsLLoose2, ヨレヨレなシャツ・ブラウン
216C, 980, 245, thread-worn sweater, Top_Middle, TopsTexTopTshirtsLDamage1, ダメージニット・ブラック
216D, 980, 245, thread-worn sweater, Top_Middle, TopsTexTopTshirtsLDamage2, ダメージニット・ベージュ
216E, 980, 245, thread-worn sweater, Top_Middle, TopsTexTopTshirtsLDamage3, ダメージニット・ピンク
216F, 1750, 437, biker jacket, Top_Middle, TopsTexTopYshirtsLRiders1, ライダースジャケット・ブラウン
2170, 1750, 437, biker jacket, Top_Middle, TopsTexTopYshirtsLRiders2, ライダースジャケット・ベージュ
2171, 1750, 437, biker jacket, Top_Middle, TopsTexTopYshirtsLRiders3, ライダースジャケット・レッド
2172, 1750, 437, biker jacket, Top_Middle, TopsTexTopYshirtsLRiders4, ライダースジャケット・ブルー
2173, 1750, 437, biker jacket, Top_Middle, TopsTexTopYshirtsLRiders5, ライダースジャケット・イエロー
2174, 1680, 420, flight jacket, Top_Middle, TopsTexTopOuterLFlight1, フライトジャケット・ブラック
2175, 1680, 420, flight jacket, Top_Middle, TopsTexTopOuterLFlight2, フライトジャケット・カーキ
2176, 1440, 360, bomber-style jacket, Top_Middle, TopsTexTopOuterLMaone1, ＭＡ‐１・ブラック
2177, 1440, 360, bomber-style jacket, Top_Middle, TopsTexTopOuterLMaone2, ＭＡ‐１・ブルー
2178, 1440, 360, bomber-style jacket, Top_Middle, TopsTexTopOuterLMaone3, ＭＡ‐１・ブラウン
2179, 1400, 350, camo bomber-style jacket, Top_Middle, TopsTexTopOuterLCamo1, めいさいのＭＡ‐１・グレー
217A, 1400, 350, camo bomber-style jacket, Top_Middle, TopsTexTopOuterLCamo2, めいさいのＭＡ‐１・パープル
217B, 1920, 480, tight punk outfit, Onepiece_Long, TopsTexOnepieceOverallLBondage1, ボンテージ・レッド
217C, 888, 222, UNUSED, Kind_NpcOutfit, ToolSkeweredBarbecue, バーベキュー串
217D, 888, 222, UNUSED, Kind_NpcOutfit, ToolSoupMinestrone, ミネストローネ
217E, 42700, 10675, golden shovel, Kind_Shovel, ToolScoopGold, きんのスコップ
217F, 2500, 625, outdoorsy shovel, Kind_Shovel, ToolScoopOutdoor, アウトドアなスコップ
2180, 2500, 625, printed-design shovel, Kind_Shovel, ToolScoopPattern, がらものスコップ
2181, 2500, 625, colorful shovel, Kind_Shovel, ToolScoopColorful, カラフルなスコップ
2182, 41200, 10300, golden slingshot, Kind_Slingshot, ToolSlingshotGold, きんのパチンコ
2183, 2500, 625, outdoorsy slingshot, Kind_Slingshot, ToolSlingshotOutdoor, アウトドアなパチンコ
2184, 2500, 625, colorful slingshot, Kind_Slingshot, ToolSlingshotColorful, カラフルなパチンコ
2185, 850, 212, lacy shirt, Top_Short, TopsTexTopTshirtsHLace1, レースのシャツ・ベージュ
2186, 1680, 420, peasant blouse, Top_Middle, TopsTexTopTshirtsLPeasant1, ペザントブラウス・ブラック
2187, 1680, 420, peasant blouse, Top_Middle, TopsTexTopTshirtsLPeasant2, ペザントブラウス・ベージュ
2188, 1680, 420, peasant blouse, Top_Middle, TopsTexTopTshirtsLPeasant3, ペザントブラウス・ピンク
2189, 1680, 420, peasant blouse, Top_Middle, TopsTexTopTshirtsLPeasant4, ペザントブラウス・パープル
218A, 1600, 400, linen dress, Onepiece_Middle, TopsTexOnepieceAlineHLinen1, リネンワンピース・レッド
218B, 1600, 400, linen dress, Onepiece_Middle, TopsTexOnepieceAlineHLinen2, リネンワンピース・マスタード
218C, 1600, 400, linen dress, Onepiece_Middle, TopsTexOnepieceAlineHLinen3, リネンワンピース・ホワイト
218D, 1600, 400, linen dress, Onepiece_Middle, TopsTexOnepieceAlineHLinen4, リネンワンピース・ブルー
218E, 2000, 500, frilly dress, Onepiece_Long, TopsTexOnepieceAlongLFrilled1, フリフリワンピース・ブラウン
218F, 2000, 500, frilly dress, Onepiece_Long, TopsTexOnepieceAlongLFrilled2, フリフリワンピース・グリーン
2190, 2000, 500, frilly dress, Onepiece_Long, TopsTexOnepieceAlongLFrilled3, フリフリワンピース・イエロー
2191, 1900, 475, Bohemian tunic dress, Onepiece_Middle, TopsTexOnepieceBoxLBohemian1, ボヘミアンワンピ・ネイビー
2192, 1900, 475, Bohemian tunic dress, Onepiece_Middle, TopsTexOnepieceBoxLBohemian2, ボヘミアンワンピ・グリーン
2193, 2000, 500, shawl-and-dress combo, Onepiece_Short, TopsTexOnepieceRibLShawl1, ショールコーデワンピ・オーカー
2194, 2000, 500, shawl-and-dress combo, Onepiece_Short, TopsTexOnepieceRibLShawl2, ショールコーデワンピ・グリーン
2195, 2000, 500, shawl-and-dress combo, Onepiece_Short, TopsTexOnepieceRibLShawl3, ショールコーデワンピ・レッド
2196, 2400, 600, casual chic dress, Onepiece_Long, TopsTexOnepieceAlongHCachecoeur1, カシュクールワンピース・ライトブルー
2197, 2400, 600, casual chic dress, Onepiece_Long, TopsTexOnepieceAlongHCachecoeur2, カシュクールワンピース・ピンク
2198, 2400, 600, casual chic dress, Onepiece_Long, TopsTexOnepieceAlongHCachecoeur3, カシュクールワンピース・グリーン
2199, 2400, 600, casual chic dress, Onepiece_Long, TopsTexOnepieceAlongHCachecoeur4, カシュクールワンピース・ネイビー
219A, 2400, 600, casual chic dress, Onepiece_Long, TopsTexOnepieceAlongHCachecoeur5, カシュクールワンピース・パープル
219C, 1600, 400, bold muumuu, Onepiece_Middle, TopsTexOnepieceAlineNPolynesia1, ポリネシアンなムームー・ピンク
219D, 0, 0, UNUSED, Kind_DummyFtr, FtrStandMarket02S, しょうてんだいのちんれつだいS
219E, 0, 0, UNUSED, Kind_DummyFtr, FtrStandMarket02M, しょうてんだいのちんれつだいM
21A0, 9200, 2300, pyramid, Kind_Ftr, FtrPyramid, ピラミッド
21A1, 28000, 7000, snowperson head, Kind_Helmet, CapCostumeSnowball0, ゆきだるまのぼうし・ホワイト
21A2, 4300, 1075, zen hair clip, Kind_Cap, CapOrnamentLTsumamizaiku0, わかざり・あか
21A3, 2340, 585, flashy hairpin, Kind_Cap, CapOrnamentLGaudy0, はでなかみかざり・ピンク
21A4, 1680, 420, pilot's hat, Kind_Cap, CapHatCaptainsky0, きちょうのぼうし・ネイビー
21A5, 1040, 260, student cap, Kind_Cap, CapHatStudent0, がくせいぼう・ブラック
21A6, 560, 140, hibiscus hairpin, Kind_Cap, CapOrnamentLHibiscus0, ハイビスカスのかみかざり・レッド
21A7, 2520, 630, alpinist dress, Onepiece_Middle, TopsTexOnepieceBalloonHTyrolean1, チロリアンなドレス・ブルー
21A8, 2520, 630, alpinist dress, Onepiece_Middle, TopsTexOnepieceBalloonHTyrolean2, チロリアンなドレス・レッド
21A9, 1440, 360, fishing vest, Top_Short, TopsTexTopTshirtsHFishing1, つりジャケット・ブルー
21AA, 1440, 360, fishing vest, Top_Short, TopsTexTopTshirtsHFishing2, つりジャケット・オレンジ
21AB, 1440, 360, fishing vest, Top_Short, TopsTexTopTshirtsHFishing3, つりジャケット・パープル
21AC, 1440, 360, fishing vest, Top_Short, TopsTexTopTshirtsHFishing4, つりジャケット・ブラック
21AD, 1440, 360, fishing vest, Top_Short, TopsTexTopTshirtsHFishing5, つりジャケット・ピンク
21AE, 1440, 360, fishing vest, Top_Short, TopsTexTopTshirtsHFishing6, つりジャケット・グリーン
21AF, 1440, 360, fishing vest, Top_Short, TopsTexTopTshirtsHFishing7, つりジャケット・カーキ
21B0, 1900, 475, suspender outfit, Onepiece_Long, TopsTexOnepieceOverallLSuspenders1, サスペンダーなふく・グレー
21B1, 1900, 475, suspender outfit, Onepiece_Long, TopsTexOnepieceOverallLSuspenders2, サスペンダーなふく・ピンク
21B2, 1900, 475, suspender outfit, Onepiece_Long, TopsTexOnepieceOverallLSuspenders3, サスペンダーなふく・ブラック
21B3, 1900, 475, suspender outfit, Onepiece_Long, TopsTexOnepieceOverallLSuspenders4, サスペンダーなふく・ライトグリーン
21B4, 2000, 500, fishing waders, Onepiece_Long, TopsTexOnepieceOverallLWaders1, ウェーダー・オレンジ
21B5, 2000, 500, fishing waders, Onepiece_Long, TopsTexOnepieceOverallLWaders2, ウェーダー・ネイビー
21B6, 2000, 500, fishing waders, Onepiece_Long, TopsTexOnepieceOverallLWaders3, ウェーダー・グレー
21B7, 2520, 630, alpinist overalls, Onepiece_Long, TopsTexOnepieceOverallHTyrolean1, チロリアンなオーバーオール・ブルー
21B8, 2520, 630, alpinist overalls, Onepiece_Long, TopsTexOnepieceOverallHTyrolean2, チロリアンなオーバーオール・レッド
21B9, 1680, 420, multipurpose vest, Top_Middle, TopsTexTopYshirtsLMultivest1, たきのうベスト・グレー
21BA, 1680, 420, multipurpose vest, Top_Middle, TopsTexTopYshirtsLMultivest2, たきのうベスト・カーキ
21BB, 1600, 400, wrestler uniform, Onepiece_Long, TopsTexOnepieceOverallNWrestling1, プロレススーツ・ブルー
21BC, 1600, 400, wrestler uniform, Onepiece_Long, TopsTexOnepieceOverallNWrestling2, プロレススーツ・グリーン
21BD, 1600, 400, wrestler uniform, Onepiece_Long, TopsTexOnepieceOverallNWrestling3, プロレススーツ・ピンク
21BE, 1600, 400, wrestler uniform, Onepiece_Long, TopsTexOnepieceOverallNWrestling4, プロレススーツ・ブラック
21BF, 1600, 400, wrestler uniform, Onepiece_Long, TopsTexOnepieceOverallNWrestling5, プロレススーツ・イエロー
21C0, 1120, 280, full-body tights, Onepiece_Long, TopsTexOnepieceOverallLTights1, ぜんしんタイツ・ホワイト
21C1, 1120, 280, full-body tights, Onepiece_Long, TopsTexOnepieceOverallLTights2, ぜんしんタイツ・レッド
21C2, 1120, 280, full-body tights, Onepiece_Long, TopsTexOnepieceOverallLTights3, ぜんしんタイツ・ブルー
21C3, 1120, 280, full-body tights, Onepiece_Long, TopsTexOnepieceOverallLTights4, ぜんしんタイツ・グリーン
21C4, 1120, 280, full-body tights, Onepiece_Long, TopsTexOnepieceOverallLTights5, ぜんしんタイツ・ピンク
21C5, 1120, 280, full-body tights, Onepiece_Long, TopsTexOnepieceOverallLTights6, ぜんしんタイツ・ゴールド
21C6, 1120, 280, full-body tights, Onepiece_Long, TopsTexOnepieceOverallLTights7, ぜんしんタイツ・シルバー
21C7, 1540, 385, wrestling singlet, Onepiece_Long, TopsTexOnepieceOverallNWrestler1, レスリングのユニフォーム・ブルー
21C8, 1540, 385, wrestling singlet, Onepiece_Long, TopsTexOnepieceOverallNWrestler2, レスリングのユニフォーム・グリーン
21CB, 2280, 570, instant-muscles suit, Onepiece_Long, TopsTexOnepieceOverallLMuscle1, マッスルスーツ・グリーン
21CC, 2280, 570, instant-muscles suit, Onepiece_Long, TopsTexOnepieceOverallLMuscle2, マッスルスーツ・ライトブルー
21CD, 2280, 570, instant-muscles suit, Onepiece_Long, TopsTexOnepieceOverallLMuscle3, マッスルスーツ・オレンジ
21CE, 2280, 570, instant-muscles suit, Onepiece_Long, TopsTexOnepieceOverallLMuscle4, マッスルスーツ・ライム
21CF, 2280, 570, instant-muscles suit, Onepiece_Long, TopsTexOnepieceOverallLMuscle5, マッスルスーツ・レッド
21D0, 2280, 570, instant-muscles suit, Onepiece_Long, TopsTexOnepieceOverallLMuscle6, マッスルスーツ・ブルー
21D1, 2280, 570, instant-muscles suit, Onepiece_Long, TopsTexOnepieceOverallLMuscle7, マッスルスーツ・イエロー
21D2, 3500, 875, cyber suit, Onepiece_Long, TopsTexOnepieceOverallLCyber1, サイバースーツ・イエロー
21D3, 3500, 875, cyber suit, Onepiece_Long, TopsTexOnepieceOverallLCyber2, サイバースーツ・ピンク
21D4, 41600, 10400, golden rod, Kind_FishingRod, ToolFishingrodGold, きんのつりざお
21D5, 0, 0, red ordinary mailbox, Kind_HousePost, FtrPostStandardRed, あかいふつうのポスト
21D6, 0, 0, pink ordinary mailbox, Kind_HousePost, FtrPostStandardPink, ピンクのふつうのポスト
21D7, 0, 0, yellow ordinary mailbox, Kind_HousePost, FtrPostStandardYellow, きいろいふつうのポスト
21D8, 0, 0, green ordinary mailbox, Kind_HousePost, FtrPostStandardGreen, みどりのふつうのポスト
21D9, 0, 0, blue ordinary mailbox, Kind_HousePost, FtrPostStandardBlue, あおいふつうのポスト
21DA, 0, 0, white ordinary mailbox, Kind_HousePost, FtrPostStandardWhite, しろいふつうのポスト
21DB, 0, 0, black ordinary mailbox, Kind_HousePost, FtrPostStandardBlack, くろいふつうのポスト
21E0, 0, 0, red large mailbox, Kind_HousePost, FtrPostLargeRed, あかいおおきなポスト
21E1, 0, 0, pink large mailbox, Kind_HousePost, FtrPostLargePink, ピンクのおおきなポスト
21E2, 0, 0, yellow large mailbox, Kind_HousePost, FtrPostLargeYellow, きいろいおおきなポスト
21E3, 0, 0, green large mailbox, Kind_HousePost, FtrPostLargeGreen, みどりのおおきなポスト
21E4, 0, 0, blue large mailbox, Kind_HousePost, FtrPostLargeBlue, あおいおおきなポスト
21E5, 0, 0, white large mailbox, Kind_HousePost, FtrPostLargeWhite, しろいおおきなポスト
21E6, 0, 0, black large mailbox, Kind_HousePost, FtrPostLargeBlack, くろいおおきなポスト
21E7, 2500, 625, lace-up dress, Onepiece_Middle, TopsTexOnepieceBalloonLLolita1, ロリータなワンピース・ブルー
21E8, 2500, 625, lace-up dress, Onepiece_Middle, TopsTexOnepieceBalloonLLolita2, ロリータなワンピース・パープル
21E9, 3360, 840, graduation gown, Top_Long, TopsTexTopCoatLAcademicdress1, がくしのふく・グリーン
21EA, 3360, 840, graduation gown, Top_Long, TopsTexTopCoatLAcademicdress2, がくしのふく・ブルー
21EB, 3360, 840, graduation gown, Top_Long, TopsTexTopCoatLAcademicdress3, がくしのふく・イエロー
21EC, 4240, 1060, ruffled dress, Onepiece_Middle, TopsTexOnepieceBalloonLCorset1, コルセットドレス・ブラック
21ED, 4240, 1060, ruffled dress, Onepiece_Middle, TopsTexOnepieceBalloonLCorset2, コルセットドレス・レッド
21EE, 4000, 1000, mage's robe, Onepiece_Long, TopsTexOnepieceAlongLWitch1, まほうつかいのローブ・ブルー
21EF, 4000, 1000, mage's robe, Onepiece_Long, TopsTexOnepieceAlongLWitch2, まほうつかいのローブ・ホワイト
21F0, 4000, 1000, mage's robe, Onepiece_Long, TopsTexOnepieceAlongLWitch3, まほうつかいのローブ・レッド
21F1, 3120, 780, mysterious dress, Onepiece_Long, TopsTexOnepieceAlongLGothic1, ゴシックなふく・ブラック
21F2, 3120, 780, mysterious dress, Onepiece_Long, TopsTexOnepieceAlongLGothic2, ゴシックなふく・レッド
